,East_North_Central,East_South_Central,Mid_Atlantic,Mountain,New_England,Pacific,South_Atlantic,West_North_Central,West_South_Central
p13215,0.008099828965158344,0.4621350504651073,0.0010522679433123843,1.346158291221204e-05,5.2731632197666274e-05,1.594513415272965e-08,0.497562876381936,0.009922376343019866,0.021161390741222228
p13081,0.005123000243300074,0.3162241635452336,0.0011222420311521955,7.999422646678361e-06,7.312321756678422e-05,9.851946183663787e-09,0.6551242208938431,0.005914711297628583,0.016410529496682764
p13261,0.005731313515405506,0.37556393568309626,0.001024981634229133,9.486573054620145e-06,6.093995092181669e-05,1.1694018060478905e-08,0.5919683581920178,0.006842313169232715,0.018798659588024184
p13059,0.021084924477830252,0.25829614458480354,0.005682546372158676,1.2150474811670977e-05,0.000304821234318586,1.1549615066786545e-08,0.6877647803500043,0.01338749306673132,0.013467127889726616
p13077,0.014903542291459642,0.4032701132459117,0.0021594351378562784,1.7868335420155185e-05,9.868059087952617e-05,1.8819306382619956e-08,0.5452850588862108,0.01594732972575242,0.0183179529672031
p13023,0.007140246152099919,0.270975512024393,0.0018861627802584605,7.946706828643385e-06,0.0001258384489000401,9.001691788281077e-09,0.7006211944720832,0.006743855156733245,0.012499235257011748
p13033,0.012764513668015825,0.13364358272882143,0.004269513582217687,5.4942844867701816e-06,0.000353205401633501,5.567706877933532e-09,0.8371637743238459,0.005673767859540381,0.006126142583731557
p13197,0.007098587528978814,0.42557777827901505,0.001098066084725357,1.1428275477379926e-05,5.941379998482326e-05,1.3655424863399543e-08,0.5381913345314648,0.008487173002709816,0.019476204842219087
p13159,0.01431634271580125,0.27142177423550984,0.0033439210850552234,1.2294009046039508e-05,0.0001850078906031921,1.263393057566958e-08,0.6861843324436812,0.011772280339645965,0.01276403464672681
p13151,0.0158027107772397,0.32219556729126436,0.003077802223873377,1.512753500771421e-05,0.000153414322116167,1.5481028599892798e-08,0.6286832968908657,0.014367884293749867,0.0157041811848546
p13003,0.0031342424300660524,0.20805971554991398,0.0009354736481132619,4.692556273893161e-06,7.774035484265249e-05,6.066773767773687e-09,0.7715895831388528,0.0033827882884584818,0.012815757966705199
p13263,0.009228563982376004,0.4048057673747699,0.0014530937028558052,1.3223581300835242e-05,7.516744600009187e-05,1.5069952442536684e-08,0.5553488963939348,0.01056989611829505,0.018505376330515078
p13085,0.02942575013576604,0.3636682341816502,0.005557323218221494,1.7395617938262936e-05,0.00023802957130401563,1.5946614874402954e-08,0.5614823862076264,0.01994079853734049,0.019670066583538353
p13167,0.009063601841590113,0.19544416382527413,0.002807277790881897,6.625996936845361e-06,0.00020849220712577967,7.115452693408029e-09,0.7773661120365077,0.006154015919229991,0.008949703267000633
p13303,0.01104891145096383,0.19766605012204846,0.0033531645583077083,7.659413770678618e-06,0.00023350765460491217,8.00362717209258e-09,0.7713003790143441,0.00734422626671741,0.009046093515615661
p13091,0.005869605929545802,0.25443097373925627,0.001629755674543786,6.887653977240094e-06,0.0001159172950417867,8.023752902175872e-09,0.7200624024469698,0.005659320083640272,0.012225129153272186
p13039,0.0025193564537940244,0.1121250273079507,0.0008868606408523298,2.378709222015412e-06,9.991287749909753e-05,3.064608443848085e-09,0.875160906446537,0.0018123240681749437,0.0073932304313614515
p13225,0.007917184527812862,0.3243956917525892,0.0017589594756019565,9.98736090325339e-06,0.00010478333741764057,1.1306740906394146e-08,0.6426268868659355,0.008324154750236294,0.014862340622762326
p13311,0.030827777579932797,0.3670561972325079,0.007092561598402949,1.4323530385565863e-05,0.00031640466132279373,1.2784550627738517e-08,0.5609002030865075,0.017362357258915526,0.016430162267474444
p13163,0.012356669018749433,0.16347641761281675,0.00391714507003487,6.651883918346634e-06,0.0002936715305455545,6.816420066399058e-09,0.8058173735900792,0.006650263002380457,0.007481801475055301
p13289,0.00856878358309134,0.2733018883607837,0.0021932357486570886,8.946126168048355e-06,0.0001393157316095102,9.8730835880704e-09,0.6954303460443525,0.007837309692690383,0.012520164839563752
p13095,0.004188853000441373,0.3648963102038872,0.0007178591952311275,8.206973636095012e-06,4.509217722945326e-05,1.0888198314115973e-08,0.6042808780647502,0.005282703020685594,0.02058008647594053
p13047,0.039872962839179675,0.43185402644740656,0.004743608083773829,2.697490927712664e-05,0.00016431993132367615,2.3962832714636308e-08,0.4606300157186602,0.031820789244537545,0.030887278863008797
p13097,0.018648702003687515,0.39109906503169906,0.002769999191833591,1.9785960471736586e-05,0.00012050417959922718,1.9955930791393812e-08,0.5479532573717246,0.018811073419552127,0.02057759288550131
p13211,0.017320850631013136,0.24342458136402956,0.0043877003246943595,1.2266059025854475e-05,0.00024237823094529548,1.2155918046550082e-08,0.7090512695017267,0.012483050925051477,0.013077890807595558
p13031,0.007670726689206323,0.12822643590337324,0.0026620687887905937,3.996799446190959e-06,0.00025364595878182893,4.327757783784433e-09,0.8513803683991106,0.003758125132112285,0.006044628001421163
p13309,0.005702585658241877,0.20776684617372682,0.0017699908064045988,5.675669945408874e-06,0.00013904251009648193,6.555776126234674e-09,0.7696983367563204,0.004790509671799313,0.010127006197689078
p13109,0.00635529272480367,0.13809822415295725,0.0021683062508707582,3.977280858698873e-06,0.0002048710464949288,4.446876857627441e-09,0.842875035262375,0.0035809610375729223,0.006713327797189974
p13307,0.005907828875477316,0.4184877223572328,0.0008865074980292768,1.0621861638570076e-05,4.9560820363453973e-05,1.327111615903993e-08,0.5459943534957977,0.007339624552225036,0.02132376726811966
p13169,0.011411304509910817,0.26930371993485336,0.0027929305413151606,1.0680455003329398e-05,0.00016485866302041967,1.132487552600273e-08,0.6941774934424256,0.009826218607291945,0.012312782521303777
p13135,0.023090975612008468,0.2909273212198687,0.004694054348654675,1.6478550739336823e-05,0.00022219947275989345,1.5856669664732443e-08,0.6457580401928512,0.017341386077880973,0.017949528668567135
p13321,0.004119144582712272,0.3169376770449426,0.0008396105560151494,7.356351146021286e-06,5.620186600542952e-05,9.576216902312372e-09,0.6550548362029716,0.004987885697453708,0.01799727812253624
p13229,0.0034295780033328166,0.14952978569259018,0.0011331315154597943,3.6113160264120044e-06,0.00010785274521230678,4.505453373056774e-09,0.8337498037583715,0.0028072956984257352,0.009238936765128016
p13231,0.012097803223403576,0.36281317878048946,0.002128378909545847,1.4699573048347924e-05,0.00010710339683635897,1.5834228511543577e-08,0.5937401222590374,0.012875424134049707,0.016223273889360935
p13259,0.0061271369175344,0.45054804171726887,0.0008000217475884304,1.17196122227015e-05,4.2534100248840895e-05,1.4749702327705231e-08,0.5111854958594724,0.007848319393970184,0.02343671590199192
p13285,0.012159488951887808,0.44983199961200815,0.0014876648843160551,1.736928227004604e-05,6.811877553904976e-05,1.92337521442949e-08,0.5025924176897153,0.014160763294719747,0.019682158275791874
p13257,0.02963390416248988,0.3134050769967,0.008089074462197794,1.204774455203061e-05,0.0003996536355179178,1.0773591673500081e-08,0.619949677134499,0.014687065775569665,0.013823489314881887
p13107,0.008626472518153912,0.167445434159622,0.0027899584105231965,5.4691354936059e-06,0.00022781612393899529,5.8883411606200916e-09,0.8080728460031512,0.005110334268053353,0.007721663492722705
p13071,0.0031947042080079802,0.30929842971289584,0.0006576528615192864,6.259676479168005e-06,4.64828979856836e-05,8.552662033470223e-09,0.6638370577407381,0.003971080378591616,0.018988323971120238
p13245,0.01600774825334315,0.13418284511395043,0.005287942034011167,6.153209913143058e-06,0.0004133185784487964,6.052844152232538e-09,0.8307384753737806,0.0066497890583536385,0.006713722325354936
p13011,0.026185028982613132,0.3137395184894375,0.0067404192800415335,1.29934648671619e-05,0.0003306310933478781,1.1883028918434637e-08,0.6230005448104757,0.015229647360975837,0.014761204635212452
p13305,0.004039087320582968,0.13040618778638624,0.0013768051747408475,3.362013068553041e-06,0.00013742640690584708,4.047540920265468e-09,0.8536077448546364,0.0027623422676559145,0.007667040128482261
p13101,0.0020588614108641304,0.20880356131059205,0.0005985739534280987,3.815116842638506e-06,5.254692317625769e-05,5.350974171224937e-09,0.771733470198671,0.0024562026534839655,0.014292963081967753
p13179,0.004931702376393837,0.10740870403401932,0.0017733916209612356,2.9237045818838226e-06,0.00019249631127010784,3.357942005297782e-09,0.877395237126012,0.0025747258155832597,0.005720815653236509
p13247,0.018424667706611234,0.30078150003579573,0.003758179282452634,1.5271598964843666e-05,0.00018611894102573057,1.521469812082896e-08,0.6456650156435728,0.015119094204918273,0.016050137371960517
p13105,0.024697319776039173,0.2371498169083993,0.007253329771192595,9.69772924129171e-06,0.00042364179765671015,8.975556970648943e-09,0.7081679951648938,0.011320480573869642,0.010977709303150373
p13315,0.0051350433341968045,0.2796935561602361,0.0013015466932810903,7.18195829092127e-06,8.990346685458908e-05,8.671356570362132e-09,0.6940665270553997,0.005553900657563009,0.014152332002821254
p13281,0.03547393600821544,0.38493441599575984,0.008239561953233705,1.4379122252228756e-05,0.00035176901145081446,1.2515766098461483e-08,0.5362820982302889,0.01813645267455342,0.016567374488479492
p13093,0.005888751738409847,0.3295655760277128,0.0012994427309460997,8.599601485417088e-06,8.188247441927364e-05,1.0270885072730153e-08,0.6407155650136359,0.006641239247386257,0.01579893289511925
p13235,0.006157142466007037,0.29038598780866104,0.0015418062859499835,7.863541200343996e-06,0.00010239789094357635,9.189272558041971e-09,0.6817091167617103,0.006356092515522681,0.013739583540732384
p13069,0.003760874569461215,0.20443044123786516,0.0011412471010760112,5.061027992888905e-06,9.296892505043811e-05,6.3182805064393355e-09,0.7747472176554566,0.003832690337034796,0.011989492827782281
p13299,0.0026528965693808216,0.1688787431176,0.0008598484459452304,3.5474832097260515e-06,8.053994576446648e-05,4.646409391840746e-09,0.814214359835091,0.0025650515375239434,0.010745008419075447
p13001,0.0045631936351558985,0.16222001346908319,0.0014904994088817108,4.223623168685152e-06,0.00013412087614751033,5.029733729477765e-09,0.8193463148490038,0.003476680519715534,0.008764948589109995
p13121,0.020032487967076393,0.34972991456870217,0.0034149812417322623,1.842899837474291e-05,0.00015382603152972377,1.826074986253564e-08,0.5891627095651573,0.018164781636180027,0.01932285173049753
p13249,0.006589830623805091,0.39930137653531,0.00112838951615903,1.0417983182611594e-05,6.399114065941405e-05,1.2508088535417914e-08,0.5666094455936727,0.007772139701369386,0.018524396397753367
p13029,0.005755368413337985,0.10878138878159659,0.002074088752378313,3.0910622433702282e-06,0.00022141042671280982,3.4647290228679e-09,0.8749365883332783,0.002806359712386222,0.005421701053337509
p13065,0.0023394432031245845,0.19376100778649732,0.0007283587973275963,3.8008932488659213e-06,6.515779385815048e-05,5.13631912417652e-09,0.7879408254344564,0.0026005912476117013,0.012560809707556183
p13185,0.0023699664378796126,0.2503416444580848,0.0005925429690634058,4.599128453448225e-06,4.774466756603451e-05,6.455170507320975e-09,0.7273138379032303,0.0028951669502317407,0.01643449103032019
p13287,0.004474689801922506,0.2870982584263506,0.0010310247395910327,7.22113138713528e-06,7.068070874386447e-05,9.09677367214759e-09,0.6859920416036303,0.005204438467389814,0.016121636024211242
p13243,0.00503289918186413,0.42934498597272713,0.0006760200018525994,1.049822118919604e-05,3.778288538556123e-05,1.3797521144640327e-08,0.5337661763635068,0.006598568509852135,0.024533055066101428
p13161,0.0045843198064517525,0.19296609881541713,0.0014421701270094824,4.995195923523922e-06,0.00011953529012052472,5.982534313411337e-09,0.7867021355635204,0.004032995099199994,0.01014774411982277
p13213,0.03666332257584041,0.4176694577525744,0.005239478562427861,2.2454068805363458e-05,0.00019454854932951954,2.006359117285591e-08,0.48802019831119847,0.02651248668502075,0.025678033431212045
p13017,0.004435630751835221,0.24709804187263815,0.0012010649547265378,6.259181464234608e-06,8.864396526744375e-05,7.711617128939728e-09,0.7290250887461545,0.004749311701902249,0.01339595111439446
p13173,0.002616324231704688,0.229557681373165,0.0007306821552258655,4.5800963377020626e-06,6.007165653219937e-05,6.185578044366666e-09,0.7494270469115782,0.003079349810608345,0.014524257579269832
p13239,0.005387651897484951,0.4650152597605815,0.0006397281061152326,1.1654739020737434e-05,3.386689289678761e-05,1.52600612099426e-08,0.49544865406370414,0.007218230563095152,0.026244938717040305
p13221,0.020611415925540846,0.23295081581728164,0.005914360225337221,1.0609932219683107e-05,0.00034020603330338925,1.0101861782436814e-08,0.7166421591224763,0.011757795810985494,0.011772627030993894
p13155,0.003982561890032179,0.24839138870452965,0.0010567916250450626,6.102215211023262e-06,7.849000619256639e-05,7.696898342183285e-09,0.7277934615695629,0.004467902923485372,0.014223293369042891
p13269,0.00809548000320453,0.3774403588484429,0.0014661358590757467,1.1441490409316102e-05,8.105758092667115e-05,1.3165266393412087e-08,0.5864524605672973,0.009138445859662225,0.017314606625715188
p13209,0.006101936657317473,0.190421516181421,0.001931401618097405,5.329723688876531e-06,0.00015711297022818284,6.074188081063733e-09,0.7875844760218268,0.004603596974109629,0.009194623779122509
p13133,0.016860778243143932,0.2113936845613364,0.004832785537441613,1.0707365164615904e-05,0.0002856431456346249,1.0546494130361134e-08,0.7439243201370499,0.011157495876107452,0.011534574587627366
p13301,0.01594677969007207,0.17121947152324193,0.004865563820406709,8.286997035807983e-06,0.0003276742291931937,8.221505295715678e-09,0.7900369635214947,0.008674042483459583,0.008921209513590747
p13165,0.01034254105247699,0.1381574550676603,0.0034830775577877507,4.984897513131207e-06,0.0003005837171528231,5.196231560697521e-09,0.8364571464985077,0.004922269855028444,0.006331936157641197
p13149,0.0146455068154577,0.4542074388710754,0.0017118786910711823,1.9438354246292794e-05,7.458761761922023e-05,2.0842710000634418e-08,0.49304984492221265,0.0166084907936449,0.019682793091962605
p13295,0.037511558011959566,0.4128402289294754,0.004192942633649307,2.9646911761088013e-05,0.00014588937752689788,2.68641278151434e-08,0.47835951157274936,0.03338063241248832,0.033539563286262154
p13051,0.005550485816349832,0.09005626139379698,0.002089550610881832,2.5794106627520066e-06,0.00024428444192508685,2.87244943164421e-09,0.8951090579774942,0.0023796936963531305,0.004568083780086911
p13241,0.03486295169224214,0.35302091888964454,0.009253741745462537,1.2623867888616238e-05,0.00042301450676181566,1.0974624041733952e-08,0.5718433668187687,0.01603831969701421,0.014545051807593346
p13219,0.020074889480967344,0.24830286803060106,0.0052324047649388505,1.2477122831775278e-05,0.0002817761978432503,1.2024275313260917e-08,0.6990433822278359,0.01338748924301176,0.01366470090769461
p13027,0.0024805709341084343,0.28659136443422234,0.0005411007616068612,5.158660533950253e-06,4.1046489709818926e-05,7.344927915147744e-09,0.6884743803631856,0.003120329209711262,0.018746041801993775
p13271,0.004905067821396581,0.2252993642203202,0.001461804349768458,5.865300262594975e-06,0.00011210153829680466,6.991204196592764e-09,0.7520159027458003,0.004712550027983324,0.011487337004967424
